Country,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AGO,CAIT,Total including LUCF,CH4,27.60957302,28.0370081,28.47294567,28.77595824,29.17922582,29.46031589,33.63819379,32.41891311,37.89378112,36.08758556,32.91928869,28.14250874,30.69251247,34.18506895,35.79427054,36.99444214,36.59278939,39.07201117,39.75678355,41.83867425,44.25483294,43.79917536,43.17546575,42.88203781,42.40641022,43.34219395,43.15215329,44.4156918,39.95952091
AGO,CAIT,Energy ,CH4,5.142621285,5.504270345,5.865919405,6.227568466,6.589217526,6.950866586,7.164804984,7.378743381,7.592681778,7.806620176,8.020558573,8.913131238,9.805703903,10.69827657,11.59084923,12.4834219,13.81841742,15.15341294,16.48840845,17.82340397,19.15839949,18.97323392,18.78806834,18.60290276,18.41773719,18.23257161,17.97554577,17.71851994,17.4614941
AGO,CAIT,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGO,CAIT,Agriculture ,CH4,15.0367775,15.0877425,15.14721,15.0737525,15.10055,15.00517,13.6805725,13.555245,14.98359,13.9523,14.3934325,14.6803775,15.70363,17.80634,17.8316475,17.722925,16.4302425,17.494625,16.66932,16.7328,17.5043575,18.02329,17.17298,17.636285,17.0602475,17.6860975,18.1166225,18.38406,16.66155
AGO,CAIT,Waste ,CH4,0.426602808,0.441423822,0.456244836,0.471065851,0.485886865,0.500707879,0.517816303,0.534924727,0.552033152,0.569141576,0.58625,0.649,0.71175,0.7745,0.83725,0.9,0.933415189,0.966830379,1.000245568,1.033660757,1.067075946,1.106222868,1.14536979,1.184516712,1.223663634,1.262810556,1.307604068,1.352397579,1.397191091
AGO,CAIT,Land-Use Change and Forestry ,CH4,7.003571429,7.003571429,7.003571429,7.003571429,7.003571429,7.003571429,12.275,10.95,14.76547619,13.75952381,9.919047619,3.9,4.471428571,4.905952381,5.53452381,5.888095238,5.410714286,5.457142857,5.598809524,6.248809524,6.525,5.696428571,6.069047619,5.458333333,5.704761905,6.160714286,5.752380952,6.960714286,4.439285714
AGO,CAIT,Other Fuel Combustion ,CH4,0.189268148,0.197134349,0.20500055,0.21286675,0.220732951,0.228599152,0.235091036,0.24158292,0.248074804,0.254566689,0.261058573,0.279381238,0.297703903,0.316026568,0.334349233,0.352671898,0.381427567,0.410183236,0.438938904,0.467694573,0.496450242,0.518583023,0.540715804,0.562848585,0.584981366,0.607114147,0.613843811,0.620573475,0.62730314
AGO,CAIT,Fugitive Emissions ,CH4,4.953353137,5.307135996,5.660918856,6.014701715,6.368484575,6.722267435,6.929713948,7.137160461,7.344606974,7.552053487,7.7595,8.63375,9.508,10.38225,11.2565,12.13075,13.43698985,14.7432297,16.04946955,17.3557094,18.66194925,18.45465089,18.24735254,18.04005418,17.83275582,17.62545746,17.36170196,17.09794646,16.83419096
AGO,CAIT,Total excluding LUCF,N2O,15.23784008,15.27450101,15.32147274,15.27022368,15.22225261,15.21278314,13.67712564,13.44351954,14.86214464,13.74166075,14.15635365,14.50006792,15.69936999,18.00231506,18.11287413,17.8218484,16.45854897,17.62443515,16.69946393,16.78727551,17.68213069,18.26524362,17.33493376,17.89846809,17.35055183,17.94710456,18.07024219,18.48753562,16.43813405
AGO,CAIT,Total including LUCF,N2O,20.96424653,21.00090747,21.0478792,20.99663013,20.94865906,20.93918959,17.98082241,17.28291309,20.03869303,18.56541558,17.63334074,18.74416469,20.5654216,23.3422828,24.13631929,24.22980969,22.3464522,23.56328677,22.79308329,23.58744325,24.7831823,24.4655662,23.93995956,23.83924229,23.55952602,24.65306585,24.33112606,26.06346465,21.26957922
AGO,CAIT,Energy ,N2O,0.036799185,0.038123738,0.039448292,0.040772845,0.042097399,0.043421952,0.045289291,0.04715663,0.04902397,0.050891309,0.052758648,0.057497918,0.062237187,0.066976457,0.071715727,0.076454996,0.088097813,0.099740629,0.111383446,0.123026262,0.134669079,0.14156746,0.148465842,0.155364223,0.162262604,0.169160985,0.171264244,0.173367503,0.175470762
AGO,CAIT,Industrial Processes ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGO,CAIT,Agriculture ,N2O,15.1016566,15.1335724,15.175799,15.1198048,15.0670886,15.052874,13.5094426,13.2680626,14.6789138,13.550656,13.957575,14.288206,15.4744248,17.7642866,17.8617624,17.5576534,16.167692,17.3069162,16.355283,16.4164326,17.2846258,17.8490378,16.900027,17.4448604,16.8782432,17.456095,17.5662656,17.970592,15.9082234
AGO,CAIT,Waste ,N2O,0.099384298,0.102804876,0.106225453,0.109646031,0.113066608,0.116487186,0.122393749,0.128300311,0.134206874,0.140113437,0.14602,0.154364,0.162708,0.171052,0.179396,0.18774,0.202759162,0.217778324,0.232797486,0.247816648,0.262835809,0.274638363,0.286440916,0.298243469,0.310046022,0.321848575,0.332712347,0.343576119,0.354439892
AGO,CAIT,Land-Use Change and Forestry ,N2O,5.726406452,5.726406452,5.726406452,5.726406452,5.726406452,5.726406452,4.303696774,3.839393548,5.176548387,4.823754839,3.476987097,4.244096774,4.866051613,5.339967742,6.023445161,6.40796129,5.887903226,5.938851613,6.093619355,6.800167742,7.101051613,6.200322581,6.605025806,5.940774194,6.208974194,6.70596129,6.260883871,7.575929032,4.831445161
AGO,CAIT,Other Fuel Combustion ,N2O,0.036799185,0.038123738,0.039448292,0.040772845,0.042097399,0.043421952,0.045289291,0.04715663,0.04902397,0.050891309,0.052758648,0.057497918,0.062237187,0.066976457,0.071715727,0.076454996,0.088097813,0.099740629,0.111383446,0.123026262,0.134669079,0.14156746,0.148465842,0.155364223,0.162262604,0.169160985,0.171264244,0.173367503,0.175470762
AGO,CAIT,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGO,CAIT,Total excluding LUCF,F-Gas,0.006510301,0.008490695,0.01047109,0.012451485,0.01443188,0.016412275,0.025997934,0.035583594,0.045169254,0.054754913,0.064340573,0.069288775,0.074236976,0.079185178,0.084133379,0.089081581,0.10716125,0.125240919,0.143320589,0.161400258,0.179479927,0.209606558,0.239733189,0.26985982,0.299986451,0.330113082,0.365180515,0.400247949,0.435315382
AGO,CAIT,Total including LUCF,F-Gas,0.006510301,0.008490695,0.01047109,0.012451485,0.01443188,0.016412275,0.025997934,0.035583594,0.045169254,0.054754913,0.064340573,0.069288775,0.074236976,0.079185178,0.084133379,0.089081581,0.10716125,0.125240919,0.143320589,0.161400258,0.179479927,0.209606558,0.239733189,0.26985982,0.299986451,0.330113082,0.365180515,0.400247949,0.435315382
AGO,CAIT,Industrial Processes ,F-Gas,0.006510301,0.008490695,0.01047109,0.012451485,0.01443188,0.016412275,0.025997934,0.035583594,0.045169254,0.054754913,0.064340573,0.069288775,0.074236976,0.079185178,0.084133379,0.089081581,0.10716125,0.125240919,0.143320589,0.161400258,0.179479927,0.209606558,0.239733189,0.26985982,0.299986451,0.330113082,0.365180515,0.400247949,0.435315382
ALB,CAIT,Total excluding LUCF,All GHG,11.3064765,8.945117438,6.888598677,6.829528116,7.668723622,7.427659895,7.152802775,6.424248855,6.673036335,7.890561215,8.220027496,8.194680025,8.817539354,9.249034183,9.309413312,9.095177141,8.995570835,9.053825528,8.785586621,8.847149915,9.128869508,9.634356526,9.239423644,9.440946863,9.926746781,9.853458899,9.720921937,10.29254108,10.07970061
ALB,CAIT,Total including LUCF,All GHG,11.509052,9.147692937,7.091174176,7.032103616,7.871299121,7.630235394,7.35560746,6.645458148,6.878919077,8.092081824,8.484636891,7.078083725,7.700943054,8.133399173,8.192747012,7.978510841,7.878904535,7.944575818,7.668920321,7.732635381,8.012203208,8.792088693,8.399307577,8.596465963,9.082265881,9.008916699,9.485247837,10.05901874,9.841821314
ALB,CAIT,Energy ,All GHG,6.345316656,4.385835202,2.614353749,2.355872296,2.370097509,2.03390939,2.051686847,1.620464305,1.956241762,3.12201922,3.286796677,3.439098048,3.976399419,4.05970079,4.256002161,4.085303532,4.04594237,4.023581207,3.950220045,4.000858882,4.15849772,4.386841544,3.746185368,3.923529193,4.416873017,4.135216841,3.983129546,4.650042251,4.609954956
ALB,CAIT,Industrial Processes ,All GHG,0.50738996,0.413122948,0.190685937,0.169718925,0.101121914,0.127784902,0.150518409,0.118281917,0.126345424,0.156408931,0.212112438,0.131218819,0.138265201,0.434811582,0.438157963,0.404904344,0.448693556,0.661082767,0.704971979,0.829461191,0.953850402,1.204593241,1.404436079,1.456978917,1.407521756,1.560064594,1.55219414,1.532323686,1.512453232
ALB,CAIT,Agriculture ,All GHG,3.551678,3.2405152,3.1743627,3.3911884,4.2812035,4.3461127,4.0236589,3.7514783,3.6493391,3.6639373,3.7658369,3.6645608,3.7385515,3.7856777,3.6418882,3.6270834,3.5271756,3.3995288,3.1648884,3.0554502,3.0592683,3.0826795,3.1255708,3.0942182,3.1331423,3.1859786,3.2092686,3.1297147,2.9727012
ALB,CAIT,Waste ,All GHG,0.902091884,0.905644088,0.909196291,0.912748495,0.916300699,0.919852903,0.926938619,0.934024334,0.941110049,0.948195765,0.95528148,0.959802357,0.964323234,0.968844111,0.973364988,0.977885865,0.973759309,0.969632753,0.965506198,0.961379642,0.957253086,0.960242241,0.963231397,0.966220553,0.969209708,0.972198864,0.976329651,0.980460438,0.984591225
ALB,CAIT,Land-Use Change and Forestry ,All GHG,0.202575499,0.202575499,0.202575499,0.202575499,0.202575499,0.202575499,0.202804685,0.221209293,0.205882742,0.201520609,0.264609395,-1.1165963,-1.1165963,-1.11563501,-1.1166663,-1.1166663,-1.1166663,-1.10924971,-1.1166663,-1.114514533,-1.1166663,-0.842267833,-0.840116067,-0.8444809,-0.8444809,-0.8445422,-0.2356741,-0.233522333,-0.2378793
ALB,CAIT,Bunker Fuels ,All GHG,0,0,0,0,0,0,0,0,0,0.114,0.123,0.132,0.132,0.145,0.148,0.175,0.138,0.058,0.08,0.058,0.052,0.061,0.061,0.128,0.088,0.069,0.125,0.136,0.119
ALB,CAIT,Electricity/Heat ,All GHG,0.733,0.541,0.402,0.535,0.606,0.406,0.331,0.319,0.33,0.286,0.381,0.35,0.386,0.363,0.279,0.3,0.265,0.327,0.281,0.135,0.096,0.125,0.096,0.047,0.12,0.079,0.12,0.229,0.139
ALB,CAIT,Manufacturing/Construction ,All GHG,2.141,1.414,0.757,0.542,0.463,0.491,0.458,0.24,0.401,0.485,0.472,0.536,0.429,0.503,0.549,0.45,0.679,0.638,0.499,0.775,1.039,1.111,0.644,0.583,0.915,0.679,0.609,1.068,1.216
ALB,CAIT,Transportation ,All GHG,0.707,0.535,0.408,0.506,0.634,0.627,0.62,0.492,0.738,1.401,1.466,1.541,1.767,1.915,2.298,2.373,1.918,2.097,2.283,2.304,2.233,2.346,2.252,2.456,2.468,2.44,2.292,2.302,2.198
ALB,CAIT,Building,All GHG,0.306,0.363,0.282,0.169,0.16,0.246,0.34,0.334,0.241,0.238,0.253,0.274,0.619,0.447,0.394,0.362,0.399,0.273,0.33,0.356,0.318,0.312,0.246,0.319,0.35,0.372,0.39,0.449,0.462
ALB,CAIT,Other Fuel Combustion ,All GHG,2.128091332,1.266103709,0.563116087,0.465128465,0.377140843,0.251153221,0.291525199,0.224897178,0.239269157,0.705641135,0.711013114,0.732836129,0.770659143,0.826482158,0.728305172,0.595128187,0.778883189,0.684638192,0.553393194,0.428148196,0.470903199,0.49156277,0.506222341,0.518881913,0.562541484,0.564201055,0.572113914,0.603026773,0.595939632
ALB,CAIT,Fugitive Emissions ,All GHG,0.330225324,0.266731493,0.203237662,0.139743831,0.130956667,0.012756169,0.011161648,0.009567127,0.007972606,0.006378084,0.004783563,0.00526192,0.005740276,0.006218632,0.006696989,0.007175345,0.00605918,0.004943015,0.003826851,0.002710686,0.001594521,0.001278774,0.000963027,0.00064728,0.000331533,1.58E-05,1.56E-05,1.55E-05,1.53E-05
ALB,CAIT,Total excluding LUCF,CO2,6.0467,4.1114,2.23593,2.07493,2.139006667,1.94793,1.9656,1.4793,1.8003,2.9733,3.17094,3.224,3.75,4.1115,4.2928,4.0705,4.0521,4.2193,4.167,4.3193,4.5785,5.0397,4.581,4.793,5.219,5.072,4.933,5.601,5.562
ALB,CAIT,Total including LUCF,CO2,6.2363649,4.3010649,2.4255949,2.2645949,2.328671567,2.1375949,2.1552649,1.6689649,1.9899299,3.1628713,3.3605113,2.1074037,2.6334037,2.9949037,3.1761337,2.9538337,2.9354337,3.1026337,3.0503337,3.2026337,3.4618337,4.1952804,3.7365804,3.9485191,4.3745191,4.2274578,4.6973259,5.3653259,5.3241207
ALB,CAIT,Energy ,CO2,5.673,3.811,2.138,1.977,2.088706667,1.849,1.863,1.427,1.761,2.922,3.084,3.224,3.751,3.823,4.006,3.827,3.792,3.777,3.709,3.766,3.93,4.142,3.484,3.647,4.122,3.824,3.674,4.343,4.304
ALB,CAIT,Industrial Processes ,CO2,0.3737,0.3004,0.09893,0.09893,0.0513,0.09893,0.1026,0.0513,0.0403,0.0513,0.08794,0,0,0.2895,0.2858,0.2455,0.2601,0.4433,0.458,0.5533,0.6485,0.8977,1.096,1.147,1.096,1.247,1.259,1.259,1.259
ALB,CAIT,Land-Use Change and Forestry ,CO2,0.1896649,0.1896649,0.1896649,0.1896649,0.1896649,0.1896649,0.1896649,0.1896649,0.1896299,0.1895713,0.1895713,-1.1165963,-1.1165963,-1.1165963,-1.1166663,-1.1166663,-1.1166663,-1.1166663,-1.1166663,-1.1166663,-1.1166663,-0.8444196,-0.8444196,-0.8444809,-0.8444809,-0.8445422,-0.2356741,-0.2356741,-0.2378793
ALB,CAIT,Bunker Fuels ,CO2,0,0,0,0,0,0,0,0,0,0.114,0.123,0.132,0.132,0.145,0.148,0.175,0.138,0.058,0.08,0.058,0.052,0.061,0.061,0.128,0.088,0.069,0.125,0.136,0.119
ALB,CAIT,Electricity/Heat ,CO2,0.733,0.541,0.402,0.535,0.606,0.406,0.331,0.319,0.33,0.286,0.381,0.35,0.386,0.363,0.279,0.3,0.265,0.327,0.281,0.135,0.096,0.125,0.096,0.047,0.12,0.079,0.12,0.229,0.139
ALB,CAIT,Manufacturing/Construction ,CO2,2.141,1.414,0.757,0.542,0.463,0.491,0.458,0.24,0.401,0.485,0.472,0.536,0.429,0.503,0.549,0.45,0.679,0.638,0.499,0.775,1.039,1.111,0.644,0.583,0.915,0.679,0.609,1.068,1.216
ALB,CAIT,Transportation ,CO2,0.707,0.535,0.408,0.506,0.634,0.627,0.62,0.492,0.738,1.401,1.466,1.541,1.767,1.915,2.298,2.373,1.918,2.097,2.283,2.304,2.233,2.346,2.252,2.456,2.468,2.44,2.292,2.302,2.198
ALB,CAIT,Building,CO2,0.306,0.363,0.282,0.169,0.16,0.246,0.34,0.334,0.241,0.238,0.253,0.274,0.619,0.447,0.394,0.362,0.399,0.273,0.33,0.356,0.318,0.312,0.246,0.319,0.35,0.372,0.39,0.449,0.462
ALB,CAIT,Other Fuel Combustion ,CO2,1.786,0.958,0.289,0.225,0.171,0.079,0.114,0.042,0.051,0.512,0.512,0.523,0.55,0.595,0.486,0.342,0.531,0.442,0.316,0.196,0.244,0.248,0.246,0.242,0.269,0.254,0.263,0.295,0.289
ALB,CAIT,Fugitive Emissions ,CO2,0,0,0,0,0.054706667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ALB,CAIT,Total excluding LUCF,CH4,3.66225384,3.604659598,3.504922855,3.564971113,4.134964371,4.117000129,3.949470568,3.751486007,3.617961447,3.693166886,3.745622325,3.693977537,3.635342748,3.67917546,3.591215671,3.584888382,3.53151507,3.400636757,3.227788445,3.112675132,3.11585432,3.118425071,3.173643322,3.187189073,3.226192324,3.254105576,3.24771363,3.205319185,3.16449474
ALB,CAIT,Total including LUCF,CH4,3.669396697,3.611802455,3.512065713,3.57211397,4.142107228,4.124142986,3.957803901,3.770533626,3.627485256,3.700309743,3.790860421,3.693977537,3.635342748,3.67917546,3.591215671,3.584888382,3.53151507,3.404208186,3.227788445,3.113865608,3.11585432,3.119615547,3.176024274,3.187189073,3.226192324,3.254105576,3.24771363,3.206509661,3.16449474
ALB,CAIT,Energy ,CH4,0.599332646,0.510696028,0.422059409,0.33342279,0.244786172,0.156149553,0.155598065,0.155046577,0.154495089,0.153943601,0.153392113,0.159931519,0.166470925,0.173010331,0.179549738,0.186089144,0.18101734,0.175945537,0.170873733,0.16580193,0.160730127,0.17265171,0.184573293,0.196494876,0.208416459,0.220338042,0.219428429,0.218518817,0.217609204
ALB,CAIT,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALB,CAIT,Agriculture ,CH4,2.20293,2.23107,2.2170675,2.36285,3.0185775,3.0863475,2.9123275,2.7078525,2.5678375,2.6365525,2.6825175,2.62019,2.5508725,2.5840225,2.48538,2.46837,2.42392,2.301965,2.13804,2.03185,2.0439525,2.0317825,2.07226,2.071065,2.0953275,2.1085,2.09901,2.0535175,2.009595
ALB,CAIT,Waste ,CH4,0.859991194,0.86289357,0.865795947,0.868698323,0.871600699,0.874503076,0.881545003,0.88858693,0.895628858,0.902670785,0.909712712,0.913856017,0.917999323,0.922142628,0.926285934,0.930429239,0.92657773,0.92272622,0.918874711,0.915023202,0.911171693,0.913990861,0.916810029,0.919629197,0.922448366,0.925267534,0.929275201,0.933282868,0.937290535
ALB,CAIT,Land-Use Change and Forestry ,CH4,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.008333333,0.019047619,0.00952381,0.007142857,0.045238095,0,0,0,0,0,0,0.003571429,0,0.001190476,0,0.001190476,0.002380952,0,0,0,0,0.001190476,0
ALB,CAIT,Other Fuel Combustion ,CH4,0.269107322,0.243964534,0.218821747,0.193678959,0.168536172,0.143393384,0.144436417,0.14547945,0.146522484,0.147565517,0.14860855,0.1546696,0.160730649,0.166791699,0.172852749,0.178913798,0.17495816,0.171002521,0.167046883,0.163091244,0.159135605,0.171372936,0.183610266,0.195847596,0.208084926,0.220322256,0.219412798,0.218503339,0.21759388
ALB,CAIT,Fugitive Emissions ,CH4,0.330225324,0.266731493,0.203237662,0.139743831,0.07625,0.012756169,0.011161648,0.009567127,0.007972606,0.006378084,0.004783563,0.00526192,0.005740276,0.006218632,0.006696989,0.007175345,0.00605918,0.004943015,0.003826851,0.002710686,0.001594521,0.001278774,0.000963027,0.00064728,0.000331533,1.58E-05,1.56E-05,1.55E-05,1.53E-05
ALB,CAIT,Total excluding LUCF,N2O,1.586248558,1.214267579,1.1294394,1.167804422,1.369413843,1.333874864,1.189813798,1.126480931,1.168729465,1.118985398,1.179292732,1.145483668,1.293931405,1.313047142,1.273039678,1.280384415,1.223362209,1.216106003,1.143826198,1.139013592,1.129164786,1.169338215,1.176344243,1.150778872,1.170032701,1.214288729,1.247014167,1.212898204,1.099752642
ALB,CAIT,Total including LUCF,N2O,1.5920163,1.220035321,1.135207142,1.173572164,1.375181585,1.339642606,1.194620249,1.138977705,1.175458497,1.12379185,1.209092732,1.145483668,1.293931405,1.314008432,1.273039678,1.280384415,1.223362209,1.219951165,1.143826198,1.139974882,1.129164786,1.170299505,1.178266824,1.150778872,1.170032701,1.214288729,1.247014167,1.213859494,1.099752642
ALB,CAIT,Energy ,N2O,0.07298401,0.064139175,0.05529434,0.046449506,0.037604671,0.028759836,0.033088782,0.037417727,0.041746673,0.046075618,0.050404564,0.055166529,0.059928494,0.064690459,0.069452424,0.074214389,0.072925029,0.07163567,0.070346311,0.069056952,0.067767593,0.072189834,0.076612076,0.081034317,0.085456558,0.089878799,0.089701117,0.089523434,0.089345752
ALB,CAIT,Industrial Processes ,N2O,0.122415859,0.097932687,0.073449515,0.048966343,0.024483172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALB,CAIT,Agriculture ,N2O,1.348748,1.0094452,0.9572952,1.0283384,1.262626,1.2597652,1.1113314,1.0436258,1.0815016,1.0273848,1.0833194,1.0443708,1.187679,1.2016552,1.1565082,1.1587134,1.1032556,1.0975638,1.0268484,1.0236002,1.0153158,1.050897,1.0533108,1.0231532,1.0378148,1.0774786,1.1102586,1.0761972,0.9631062
ALB,CAIT,Waste ,N2O,0.04210069,0.042750517,0.043400345,0.044050172,0.0447,0.045349828,0.045393616,0.045437404,0.045481192,0.04552498,0.045568768,0.04594634,0.046323911,0.046701483,0.047079055,0.047456626,0.04718158,0.046906533,0.046631486,0.04635644,0.046081393,0.04625138,0.046421368,0.046591355,0.046761343,0.04693133,0.04705445,0.04717757,0.04730069
ALB,CAIT,Land-Use Change and Forestry ,N2O,0.005767742,0.005767742,0.005767742,0.005767742,0.005767742,0.005767742,0.004806452,0.012496774,0.006729032,0.004806452,0.0298,0,0,0.00096129,0,0,0,0.003845161,0,0.00096129,0,0.00096129,0.001922581,0,0,0,0,0.00096129,0
ALB,CAIT,Other Fuel Combustion ,N2O,0.07298401,0.064139175,0.05529434,0.046449506,0.037604671,0.028759836,0.033088782,0.037417727,0.041746673,0.046075618,0.050404564,0.055166529,0.059928494,0.064690459,0.069452424,0.074214389,0.072925029,0.07163567,0.070346311,0.069056952,0.067767593,0.072189834,0.076612076,0.081034317,0.085456558,0.089878799,0.089701117,0.089523434,0.089345752
ALB,CAIT,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALB,CAIT,Total excluding LUCF,F-Gas,0.011274101,0.014790261,0.018306421,0.021822582,0.025338742,0.028854902,0.047918409,0.066981917,0.086045424,0.105108931,0.124172438,0.131218819,0.138265201,0.145311582,0.152357963,0.159404344,0.188593556,0.217782767,0.246971979,0.276161191,0.305350402,0.306893241,0.308436079,0.309978917,0.311521756,0.313064594,0.29319414,0.273323686,0.253453232
ALB,CAIT,Total including LUCF,F-Gas,0.011274101,0.014790261,0.018306421,0.021822582,0.025338742,0.028854902,0.047918409,0.066981917,0.086045424,0.105108931,0.124172438,0.131218819,0.138265201,0.145311582,0.152357963,0.159404344,0.188593556,0.217782767,0.246971979,0.276161191,0.305350402,0.306893241,0.308436079,0.309978917,0.311521756,0.313064594,0.29319414,0.273323686,0.253453232
ALB,CAIT,Industrial Processes ,F-Gas,0.011274101,0.014790261,0.018306421,0.021822582,0.025338742,0.028854902,0.047918409,0.066981917,0.086045424,0.105108931,0.124172438,0.131218819,0.138265201,0.145311582,0.152357963,0.159404344,0.188593556,0.217782767,0.246971979,0.276161191,0.305350402,0.306893241,0.308436079,0.309978917,0.311521756,0.313064594,0.29319414,0.273323686,0.253453232
AND,CAIT,Total excluding LUCF,All GHG,0.430703269,0.432506181,0.434309094,0.439776007,0.43791492,0.458037833,0.493620859,0.510883886,0.542802912,0.571057939,0.588320965,0.592953003,0.604913042,0.61320908,0.643489118,0.662777156,0.638078042,0.635362928,0.639975815,0.622604701,0.627217587,0.602271673,0.599309759,0.589019845,0.575065932,0.579432018,0.586051558,0.585343098,0.587180656
AND,CAIT,Total including LUCF,All GHG,0.430703269,0.432506181,0.434309094,0.439776007,0.43791492,0.458037833,0.493620859,0.510883886,0.542802912,0.571057939,0.588320965,0.592953003,0.604913042,0.61320908,0.643489118,0.662777156,0.638078042,0.635362928,0.639975815,0.622604701,0.627217587,0.602271673,0.599309759,0.589019845,0.575065932,0.579432018,0.586051558,0.585343098,0.587180656
AND,CAIT,Energy ,All GHG,0.406704,0.406744599,0.406785199,0.410489798,0.406866398,0.425226997,0.454538997,0.465530997,0.491178997,0.513162997,0.524154997,0.524154997,0.531482997,0.535146997,0.560794997,0.575450997,0.546138997,0.538810997,0.538810997,0.516826997,0.516826997,0.491178997,0.487514997,0.476522997,0.461866997,0.465530997,0.469192894,0.46552679,0.464406704
AND,CAIT,Industrial Processes ,All GHG,0,0.000667961,0.001335923,0.002003884,0.002671846,0.003339807,0.008595516,0.013851226,0.019106935,0.024362644,0.029618354,0.032352235,0.035086117,0.037819998,0.04055388,0.043287761,0.046074907,0.048862052,0.051649197,0.054436343,0.057223488,0.057872292,0.058521097,0.059169901,0.059818705,0.06046751,0.063039902,0.065612294,0.068184686
AND,CAIT,Agriculture ,All GHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,CAIT,Waste ,All GHG,0.023999269,0.025093621,0.026187973,0.027282324,0.028376676,0.029471028,0.030486345,0.031501663,0.03251698,0.033532297,0.034547614,0.036445771,0.038343927,0.040242084,0.042140241,0.044038397,0.045864138,0.047689879,0.04951562,0.051341361,0.053167102,0.053220383,0.053273665,0.053326947,0.053380229,0.053433511,0.053818763,0.054204014,0.054589266
AND,CAIT,Land-Use Change and Forestry ,All GHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,CAIT,Other Fuel Combustion ,All GHG,,4.06E-05,8.12E-05,0.000121798,0.000162398,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000202997,0.000200894,0.00019879,0.000196686
AND,CAIT,Total excluding LUCF,CO2,0.406704,0.406704,0.406704,0.410368,0.406704,0.425024,0.454336,0.465328,0.490976,0.51296,0.523952,0.523952,0.53128,0.534944,0.560592,0.575248,0.545936,0.538608,0.538608,0.516624,0.516624,0.490976,0.487312,0.47632,0.461664,0.465328,0.468992,0.465328,0.464210018
AND,CAIT,Total including LUCF,CO2,0.406704,0.406704,0.406704,0.410368,0.406704,0.425024,0.454336,0.465328,0.490976,0.51296,0.523952,0.523952,0.53128,0.534944,0.560592,0.575248,0.545936,0.538608,0.538608,0.516624,0.516624,0.490976,0.487312,0.47632,0.461664,0.465328,0.468992,0.465328,0.464210018
AND,CAIT,Energy ,CO2,0.406704,0.406704,0.406704,0.410368,0.406704,0.425024,0.454336,0.465328,0.490976,0.51296,0.523952,0.523952,0.53128,0.534944,0.560592,0.575248,0.545936,0.538608,0.538608,0.516624,0.516624,0.490976,0.487312,0.47632,0.461664,0.465328,0.468992,0.465328,0.464210018
