code,name,fuel,unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ABW,Aruba,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,Aruba,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABW,Aruba,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.4,0.6,0.6,0.6,0.7,0.7,0.8,0.9,0.6,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.024105112,1.1,1.0,1.1,0.991091715,1.259022487,1.19798201,1.213408516,1.221647,1.201636,1.251577,1.20493081,
AUS,Australia,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0070096,217.8740164,228.1749363,219.6857358,232.7941973,247.5443528,247.6427832,268.6533619,271.1942056,290.0483589,296.6599008,294.4452042,299.6645037,299.5773946,305.6937416,317.5313223,331.3257071,337.9295909,358.0905504,366.8776306,364.2625398,369.4925167,380.3556996,375.1910011,385.5074156,395.8152439,402.3562012,417.6607254,413.0610508,426.9028822,409.5165044,407.6002522,410.7313114,401.9431102,394.3185037,401.9923625,406.0964975,412.2693706,400.9367839,406.9018154
AUS,Australia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.4093415,124.5433412,131.9083965,125.3799914,120.1330906,129.2804724,127.9180394,140.7450129,140.0202863,153.130506,155.8220747,158.4418404,162.2994851,157.1612793,157.6631719,164.2753042,175.7337809,180.6588418,197.5314439,201.5794816,196.8493029,198.0317717,201.0907707,191.6982976,198.3116008,206.1547343,211.0185364,217.2352993,209.8108978,218.2419635,193.4531582,184.8044937,180.9956874,168.4656333,160.055324,167.8509235,166.1523349,160.7002593,146.7034991,141.6755676
AUS,Australia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98971174,20.55967056,22.73854869,23.07376071,24.60555973,26.30936847,28.71872476,29.43987097,30.71264735,31.5427189,34.619475,32.37942253,33.53628556,34.90529339,36.49030812,39.15995044,39.30255746,39.57978767,41.47493955,42.93325603,45.07442609,47.52650043,52.24694632,53.77289761,55.83199415,56.33585916,56.28804056,62.53359832,63.70976051,66.93396632,67.78488757,68.89064181,71.40249285,73.61085252,75.23351733,76.261073,82.848989,86.61415608,86.96677616,99.75970832
AUS,Australia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.60795631,72.77100461,73.52799111,71.23198363,88.055547,91.954512,91.006019,98.468478,100.461272,105.375134,106.2183511,103.6239412,103.828733,107.5108219,111.5402617,114.0960677,116.2893688,117.6909614,119.084167,122.3648929,122.3388108,123.9342446,127.0179826,129.7198058,131.3638206,133.3246504,135.0496242,137.8918277,139.5403925,141.7269524,148.2784586,153.9051167,158.3331312,159.8666244,159.0296624,157.880366,157.0951736,164.9549552,167.2665086,165.4665395
AUT,Austria,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.33051862,51.66382823,48.92244024,48.64840636,53.29574355,54.23760016,51.52548985,52.52658312,50.74027237,51.47640895,60.07248464,64.73054929,59.61458249,60.19787506,60.4885164,63.51507342,68.80843127,68.84710553,68.38418331,67.70388996,66.57679199,71.59262118,72.39618172,77.50612298,79.49709612,81.38587903,80.01464542,77.40056019,76.27576927,69.52947369,75.51809913,71.96844606,70.52065335,70.84943064,67.49527671,69.16271653,69.7159941,71.48376382,70.10863163,72.20243568
AUT,Austria,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.03572316,13.46314024,12.07734858,12.93347876,15.68312847,15.69537822,12.18075776,12.58067289,12.28387043,12.40465125,14.12744274,15.23240409,10.80767466,9.358015812,9.760491412,11.89395444,12.51665036,12.7957752,10.67841647,11.72842597,12.75316427,14.15219842,13.50611376,15.35805245,15.85213448,16.10133095,15.00373457,14.17949207,13.50468054,9.705814901,12.26287845,12.37350307,11.7973465,12.09029309,11.26324949,12.02901381,11.29773127,11.91642716,10.41035423,11.06942782
AUT,Austria,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82906584,9.15307085,8.865238433,9.037937883,10.01842508,10.76265095,10.41916209,10.87714723,10.36191394,11.1116577,12.2513149,12.8227352,12.59198783,13.28089225,13.66948299,14.77885598,15.87615191,15.30053933,15.70884583,15.97394199,14.46322572,15.31643577,15.48933296,16.74847553,16.73076535,19.0952088,17.91406632,16.8945976,17.85118321,17.4246625,19.0019784,17.93436522,17.13941585,16.51661355,15.07633846,16.08761397,16.80046907,18.23606166,17.0637224,17.69535586
AUT,Austria,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.46572961,29.04761714,27.97985322,26.67698972,27.59419,27.779571,28.92557,29.068763,28.094488,27.9601,33.693727,36.67541,36.21492,37.558967,37.058542,36.842263,40.415629,40.750791,41.996921,40.001522,39.360402,42.123987,43.400735,45.399595,46.91419628,46.18933928,47.09684452,46.32647052,44.91990552,42.39899628,44.25324228,41.66057776,41.583891,42.242524,41.15568876,41.04608876,41.61779376,41.331275,42.634555,43.437652
AZE,Azerbaijan,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.09762902,50.58907278,46.44284656,45.67027101,39.24911293,37.97702484,34.97612805,35.78106473,31.11468147,31.18865281,34.48132967,33.84942177,36.38010657,37.23831437,40.05852112,31.14846486,34.52630736,29.16180596,30.97807962,30.13964086,33.21612913,31.49000261,32.52552601,34.22000341,33.76820883,33.5050862,33.28563789,
AZE,Azerbaijan,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063693537,0.009436088,0.002359017,0.014154122,0.004718044,0.007304116,0.009890188,0.010505302,0.011120416,0.005626255,0.013347317,0.008086709,0.010584908,0.011389333,0.038843569,0.028036914,0.02641391,0.015029296,0.017598265,0.013335522,0.013880454,0.012823615,0.004827659,0.000342103,0.000732878,0.006178107,0.005768388,0.029497827
AZE,Azerbaijan,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03393548,21.5796367,18.44048755,17.65611689,18.24439488,17.96972072,10.96623786,11.77055942,11.10356106,13.18302656,17.46798236,17.84133506,19.36952167,20.22692504,22.01967755,17.42042795,19.49989345,19.14677666,20.4807734,18.26398471,20.69656699,18.57786629,19.67645184,21.34394776,20.93590516,20.3022621,20.6950905,22.49664563
AZE,Azerbaijan,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,28.0,28.0,21.0,20.0,24.0,24.0,20.0,18.0,17.0,16.0,17.0,17.0,18.0,13.7,15.0,10.0,10.47970796,11.86232063,12.50568169,12.8993127,12.84424651,12.87571355,12.83157079,13.196646,12.584779,
BHR,Bahrain,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.759153,8.8660396,9.3215429,9.8770462,9.58819389,11.41025412,12.1990594,14.75442161,12.61016006,13.03236138,14.28788278,15.94322689,13.53656269,15.98685056,15.83158013,15.93158013,15.88876257,18.43522643,19.4629896,20.29840079,20.31228238,20.75966315,21.85824869,22.47213028,23.12715906,25.31044857,27.82673971,28.54626482,30.54544041,30.8827636,31.35167397,32.8853206,34.99192671,38.72092149,38.51188851,38.81548751,39.16256816,38.93443363,39.0144425,
BHR,Bahrain,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHR,Bahrain,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.555033,6.6660396,7.2215429,7.7770462,7.38819389,9.11025412,9.9990594,12.05442161,10.11016006,10.33236138,11.38788278,12.94322689,10.43656269,12.98685056,12.73158013,12.73158013,12.88876257,15.63522643,16.2629896,16.49840079,16.81228238,17.45966315,18.55824869,18.87213028,19.12715906,21.01044857,22.22673971,23.10953167,24.34544041,24.4827636,25.05167397,24.75740999,26.87611068,30.79963049,30.40727851,30.40727851,30.07378216,31.17039663,31.5032675,35.80407619
BHR,Bahrain,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20412,2.2,2.1,2.1,2.2,2.3,2.2,2.7,2.5,2.7,2.9,3.0,3.1,3.0,3.1,3.2,3.0,2.8,3.2,3.8,3.5,3.3,3.3,3.6,4.0,4.3,5.6,5.43673315,6.2,6.4,6.3,8.127910608,8.115816023,7.921291,8.10461,8.408209,9.088786,7.764037,7.511175,
BGD,Bangladesh,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.109008877,7.767382032,8.22785389,7.806462606,9.286679298,9.698133293,10.96221473,11.77380851,12.93532861,14.0455913,13.66033865,14.49077986,16.43332189,17.82756497,19.79806387,21.93681766,22.70818802,23.38994812,25.18767798,28.44799348,29.86459791,32.90511467,35.49830009,38.33162411,40.51187588,42.75261806,46.89940912,47.92891948,53.27054365,57.68528361,56.10795783,59.72643141,64.23956997,65.43846884,68.87229359,77.14361221,81.19022167,84.26864106,90.78163083,
BGD,Bangladesh,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07920271,0.071802632,0.082642873,0.061546296,0.143678581,0.10550096,0.120540195,0.13346015,0.146380106,0.157674269,0.172274274,0.153525921,0.336536933,0.405456411,0.475294369,0.517749256,0.61210848,0.893868576,1.346019755,1.847138977,2.071416848,2.011324469,2.137031039,2.406857621,2.573729153,3.101163544,3.735103185,4.035819806,4.356276338,4.455136167,4.564486544,4.677082164,4.721276214,4.856450114,4.966350112,7.455796669,6.574875676,7.867665219,10.02938091,16.53828896
BGD,Bangladesh,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.496316167,2.9955794,3.245211017,3.44491631,4.743000717,4.992632333,5.641674537,6.540348357,7.4889485,8.187917027,8.08806438,8.637253937,10.29678495,11.32210856,12.3227695,13.5190684,13.99607954,13.99607954,15.04165822,16.6008545,17.79318107,18.8937902,20.36126906,22.92476649,24.93814672,26.65145451,29.16430594,31.67395334,34.91426731,38.23014745,39.33935685,39.30027155,43.05246058,44.55724472,46.70693635,52.49422654,57.50687399,57.71011584,59.52654692,61.10740308
BGD,Bangladesh,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53349,4.7,4.9,4.3,4.4,4.6,5.2,5.1,5.3,5.7,5.4,5.7,5.8,6.1,7.0,7.9,8.1,8.5,8.8,10.0,10.0,12.0,13.0,13.0,13.0,13.0,14.0,12.21914633,14.0,15.0,12.20411443,15.7490777,16.46583318,16.02477401,17.19900713,17.193589,17.108472,18.69086,21.225703,
BRB,Barbados,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970850132,1.022220132,1.022220132,1.122220132,1.022220132,1.122220132,1.322220132,1.222220132,1.149995297,1.25555033,1.266699837,1.364738077,1.394164475,1.392202715,1.290240956,1.392202715,1.088279196,1.484355676,1.472585116,1.592202715,1.674374634,1.662776317,1.656891037,1.656891037,1.158852797,1.551695148,1.45270089,1.409851156,1.43339064,1.532032888,1.431680878,1.926933182,1.810688761,1.852327062,1.609840058,1.711547679,1.73882031,1.593928257,1.702104465,
BRB,Barbados,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRB,Barbados,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.049995297,0.05555033,0.066699837,0.064738077,0.094164475,0.092202715,0.090240956,0.092202715,0.088279196,0.084355676,0.072585116,0.092202715,0.074374634,0.062776317,0.056891037,0.056891037,0.058852797,0.051695148,0.05270089,0.036961025,0.03339064,0.032032888,0.031680878,0.032384898,0.037061599,0.043448062,0.027859058,0.034798679,0.03922131,0.042730556,0.039823575,
BRB,Barbados,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94863,1.0,1.0,1.1,1.0,1.1,1.3,1.2,1.1,1.2,1.2,1.3,1.3,1.3,1.2,1.3,1.0,1.4,1.4,1.5,1.6,1.6,1.6,1.6,1.1,1.5,1.4,1.372890131,1.4,1.5,1.4,1.894548284,1.773627162,1.808879,1.581981,1.676749,1.699599,1.551197701,1.66228089,
BLR,Belarus,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29108385,79.72798858,65.91473042,61.57393445,59.95077236,58.91164126,56.65584198,57.93624122,59.29046609,53.85218374,50.70695177,55.73532109,54.74894077,64.14220725,66.31182698,59.5477521,66.69679601,60.85408891,64.13182001,66.50656537,65.14147821,62.11502669,62.45465237,53.1364452,52.84051604,52.85619767,56.48749735,
BLR,Belarus,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.753268518,1.735387493,1.537446381,1.703350827,1.748451172,1.57199483,1.674997979,1.496816388,1.205273397,0.877770779,0.792143134,0.838629054,0.8526359,0.660805491,0.527344472,0.449513936,0.36385265,0.332173579,0.440234834,0.492008928,1.157397861,1.57317267,2.003346918,1.78550561,1.534337201,1.630995638,1.625881678,1.776001885
BLR,Belarus,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53781534,32.99260108,27.37728404,24.87058362,27.20232119,29.33964643,29.980844,33.43942483,38.08519269,34.97441296,32.91480864,34.89669204,31.89630487,39.48140176,40.78448251,40.37605421,41.33294336,34.52191533,42.0622796,40.90063293,40.27886559,39.45890991,39.01590068,33.67258759,33.44525583,34.41093003,36.50251567,36.21689625
BLR,Belarus,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,45.0,37.0,35.0,31.0,28.0,25.0,23.0,20.0,18.0,17.0,20.0,22.0,24.0,25.0,18.72218395,25.0,26.0,21.62930558,25.11392351,23.70521476,21.08294411,21.43540477,17.678352,17.860923,16.814272,18.3591,
BEL,Belgium,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8782799,123.4142649,116.5523793,106.5325666,124.7173631,123.1652114,126.6057288,128.7724799,132.6479036,134.5191282,136.6583554,141.6814325,139.7978496,137.3382965,154.2934224,155.9786293,164.311399,161.1409657,166.4436533,162.385009,168.6061919,166.3442676,164.8135424,169.6112173,171.3902715,169.8301134,164.9638988,164.6584591,173.8422202,157.2234428,169.8245737,154.0992501,152.0840876,157.5500544,151.3769874,155.552449,158.375532,158.9907007,164.5666199,159.8074727
BEL,Belgium,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.06119501,43.90170967,42.18638465,37.79533288,42.44957098,39.70047831,35.85387364,36.18865249,38.04395691,39.63780103,41.82668018,40.0697335,36.18007904,33.56347763,36.90756625,35.68379064,33.23701475,30.46213924,31.37742906,27.43085766,29.1890391,27.91724111,23.5725984,21.95717295,20.86672654,19.68949643,18.31793504,17.47938469,17.49211513,10.89142005,13.25651883,12.70469457,11.92686259,12.60333204,11.29965491,10.55531505,9.940550327,9.656882091,9.914315188,10.18447993
BEL,Belgium,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96348485,19.26832435,15.9345087,16.78208895,17.2906371,17.2906371,15.3694552,17.1776264,16.89509965,18.7597762,19.24628726,20.43314102,21.05853056,22.10004089,22.59635417,24.99839766,27.83903126,26.55593348,29.2458492,31.13757034,31.29521376,30.89611648,31.84197705,33.9232694,34.569807,33.98313399,34.97888172,35.24029045,35.00083207,35.34405574,39.51171091,33.79394857,33.69484202,33.92483536,29.71514845,32.50760997,33.04826066,33.42387061,34.39223171,34.4719058
BEL,Belgium,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.85360004,60.24423088,58.43148593,51.95514479,64.977155,66.174096,75.3824,75.406201,77.708847,76.121551,75.585388,81.178558,82.55924,81.674778,94.789502,95.296441,103.235353,104.122893,105.820375,103.816581,108.121939,107.53091,109.398967,113.730775,115.953738,116.157483,111.667082,111.938784,121.349273,110.987967,117.056344,107.600607,106.462383,111.021887,110.362184,112.489524,115.386721,115.909948,120.260073,115.151087
BLZ,Belize,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2255,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.7,0.9,0.8,0.8,0.9,1.0,1.0,1.073313812,1.0,0.5,0.5,0.423049876,0.476432412,0.516362349,0.505700203,0.597846,0.591488,0.676589459,0.577712955,
BLZ,Belize,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZ,Belize,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2255,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.7,0.9,0.8,0.8,0.9,1.0,1.0,1.073313812,1.0,0.5,0.5,0.423049876,0.476432412,0.516362349,0.505700203,0.597846,0.591488,0.676589459,0.577712955,
BEN,Benin,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42067,0.4,0.3,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.9,1.0,1.0,1.1,1.2,1.3,1.7,1.7,1.7,2.1,2.4,2.5,3.0,3.303225783,3.403617675,4.500232667,5.100114705,4.722990331,4.372044823,4.538610429,4.840767399,5.375044116,6.605891585,6.976974384,6.947637191,
BEN,Benin,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00759484,0.003617675,0.000232667,0.000114705,0.006024243,0.003614816,0.002959192,0.089661387,0.096837116,0.185270585,0.279200671,0.278779543,0.274175292
BEN,Benin,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077902713,0.037150648,0.037150648
BEN,Benin,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42067,0.4,0.3,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.9,1.0,1.0,1.1,1.2,1.3,1.7,1.7,1.7,2.1,2.4,2.5,3.0,3.295630943,3.4,4.5,5.1,4.716966088,4.368430007,4.535651237,4.751106013,5.278207,6.420621,6.619871,6.631707,
BMU,Bermuda,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5307,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.9,0.7,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.768531146,0.8,0.7,0.7,0.527135539,0.559253927,0.580391832,0.747555419,0.638996,0.813297,0.775416033,0.797279806,
BMU,Bermuda,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMU,Bermuda,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5307,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.9,0.7,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.768531146,0.8,0.7,0.7,0.527135539,0.559253927,0.580391832,0.747555419,0.638996,0.813297,0.775416033,0.797279806,
BTN,Bhutan,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004403549,0.02495527,0.03135369,0.028700977,0.026028984,0.033157467,0.031679351,0.061041146,0.061727208,0.064717611,0.114148015,0.116088418,0.122191085,0.12412262,0.16544473,0.176947714,0.177733456,0.178519197,0.180241275,0.198763745,0.217286214,0.220313797,0.330248803,0.321628372,0.344729434,0.364410679,0.367068536,0.338869663,0.366884005,0.458871633,0.492486226,0.540145378,0.583256167,0.610481699,0.589683437,0.625257036,0.736112404,0.870389428,0.895528305,
BTN,Bhutan,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001673549,0.00175527,0.00185369,0.001940977,0.001888984,0.002007467,0.002589351,0.030611146,0.032247208,0.034477611,0.036708015,0.038938418,0.040931085,0.04304262,0.07321473,0.076947714,0.077733456,0.078519197,0.080241275,0.098763745,0.117286214,0.120313797,0.130248803,0.121628372,0.144729434,0.164410679,0.167068536,0.16697627,0.166884005,0.158871633,0.169428235,0.159131712,0.148835189,0.151480304,0.160565318,0.168013556,0.211147914,0.300254328,0.325393205,0.328043187
BTN,Bhutan,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTN,Bhutan,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00273,0.0232,0.0295,0.02676,0.02414,0.03115,0.02909,0.03043,0.02948,0.03024,0.07744,0.07715,0.08126,0.08108,0.09223,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.171893392,0.2,0.3,0.323057991,0.381013666,0.434420977,0.459001396,0.429118119,0.45724348,0.52496449,0.5701351,0.5701351,
BOL,Bolivia,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13884618,4.63953927,4.03668,4.09585,4.042793333,3.583623333,3.642793333,3.442793333,3.908076667,4.579473333,4.8917,4.779473333,5.197813333,4.992891168,5.755007116,6.787921242,6.455985558,7.123834197,6.703551915,8.0622599,8.767200111,7.705578224,8.897322846,11.18600892,11.39020046,11.2314096,12.49924128,11.08751308,13.72146363,12.74127149,13.32587566,13.24776444,15.48472019,15.80603242,16.1814403,15.93731657,17.25413277,18.09213779,18.33556584,
BOL,Bolivia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130035,0.000146049,0.000167504,7.24208e-05,9.74311e-05,8.10298e-05,4.86403e-05,0.000104346,7.96526e-06,0.000150084,6.08947e-05,5.36845e-05,3.20276e-06,1.12545e-05,1.15459e-05,9.71076e-06,9.60828e-05,8.16242e-05,4.59311e-05,1.46686e-05,8.49852e-06,2.32841e-05,9.87859e-05,0.0,0.0,0.0,0.0
BOL,Bolivia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69302618,1.03953927,0.63668,0.79585,0.742793333,0.583623333,0.742793333,0.742793333,1.008076667,1.379473333,1.5917,1.379473333,1.697813333,1.592761133,1.854861067,2.387753738,2.055913137,2.623736766,1.703470885,1.76221126,2.467095765,1.605570259,1.997172762,4.385948026,4.190146775,4.131406399,4.699230028,4.914611404,5.621453921,5.541175408,5.325794032,4.699230028,6.246059912,6.598502164,6.261724012,5.286633781,6.24213577,6.234303786,6.269280837,5.715087981
